V	C
17.253	4.50525e-12
17.254	4.50525e-12
17.255	4.5046e-12
17.256	4.5046e-12
17.257	4.50394e-12
17.258	4.50394e-12
17.259	4.50329e-12
17.26	4.50329e-12
17.261	4.50265e-12
17.262	4.50265e-12
17.263	4.502e-12
17.264	4.502e-12
17.265	4.50134e-12
17.266	4.50134e-12
17.267	4.50068e-12
17.268	4.50068e-12
17.269	4.50004e-12
17.27	4.50004e-12
17.271	4.49938e-12
17.272	4.49938e-12
17.273	4.49874e-12
17.274	4.49874e-12
17.275	4.49808e-12
17.276	4.49808e-12
17.277	4.49745e-12
17.278	4.49745e-12
17.279	4.49678e-12
17.28	4.49678e-12
17.281	4.49614e-12
17.282	4.49614e-12
17.283	4.49549e-12
17.284	4.49549e-12
17.285	4.49483e-12
17.286	4.49483e-12
17.287	4.49419e-12
17.288	4.49419e-12
17.289	4.49353e-12
17.29	4.49353e-12
17.291	4.49289e-12
17.292	4.49289e-12
17.293	4.49225e-12
17.294	4.49225e-12
17.295	4.4916e-12
17.296	4.4916e-12
17.297	4.49093e-12
17.298	4.49093e-12
17.299	4.4903e-12
17.3	4.4903e-12
17.301	4.48966e-12
17.302	4.48966e-12
17.303	4.489e-12
17.304	4.489e-12
17.305	4.48835e-12
17.306	4.48835e-12
17.307	4.48769e-12
17.308	4.48769e-12
17.309	4.48705e-12
17.31	4.48705e-12
17.311	4.48641e-12
17.312	4.48641e-12
17.313	4.48574e-12
17.314	4.48574e-12
17.315	4.48512e-12
17.316	4.48512e-12
17.317	4.48446e-12
17.318	4.48446e-12
17.319	4.48381e-12
17.32	4.48381e-12
17.321	4.48316e-12
17.322	4.48316e-12
17.323	4.48253e-12
17.324	4.48253e-12
17.325	4.48188e-12
17.326	4.48188e-12
17.327	4.48125e-12
17.328	4.48125e-12
17.329	4.48059e-12
17.33	4.48059e-12
17.331	4.47994e-12
17.332	4.47994e-12
17.333	4.4793e-12
17.334	4.4793e-12
17.335	4.47864e-12
17.336	4.47864e-12
17.337	4.478e-12
17.338	4.478e-12
17.339	4.47737e-12
17.34	4.47737e-12
17.341	4.47671e-12
17.342	4.47671e-12
17.343	4.47607e-12
17.344	4.47607e-12
17.345	4.47541e-12
17.346	4.47541e-12
17.347	4.47478e-12
17.348	4.47478e-12
17.349	4.47412e-12
17.35	4.47412e-12
17.351	4.47349e-12
17.352	4.47349e-12
17.353	4.47284e-12
17.354	4.47284e-12
17.355	4.47219e-12
17.356	4.47219e-12
17.357	4.47154e-12
17.358	4.47154e-12
17.359	4.47091e-12
17.36	4.47091e-12
17.361	4.47027e-12
17.362	4.47027e-12
17.363	4.46963e-12
17.364	4.46963e-12
17.365	4.46898e-12
17.366	4.46898e-12
17.367	4.46833e-12
17.368	4.46833e-12
17.369	4.4677e-12
17.37	4.4677e-12
17.371	4.46705e-12
17.372	4.46705e-12
17.373	4.46641e-12
17.374	4.46641e-12
17.375	4.46577e-12
17.376	4.46577e-12
17.377	4.4651e-12
17.378	4.4651e-12
17.379	4.46449e-12
17.38	4.46449e-12
17.381	4.46384e-12
17.382	4.46384e-12
17.383	4.4632e-12
17.384	4.4632e-12
17.385	4.46255e-12
17.386	4.46255e-12
17.387	4.46191e-12
17.388	4.46191e-12
17.389	4.46127e-12
17.39	4.46127e-12
17.391	4.46064e-12
17.392	4.46064e-12
17.393	4.45998e-12
17.394	4.45998e-12
17.395	4.45936e-12
17.396	4.45936e-12
17.397	4.45871e-12
17.398	4.45871e-12
17.399	4.45807e-12
17.4	4.45807e-12
17.401	4.45743e-12
17.402	4.45743e-12
17.403	4.45678e-12
17.404	4.45678e-12
17.405	4.45614e-12
17.406	4.45614e-12
17.407	4.45551e-12
17.408	4.45551e-12
17.409	4.45486e-12
17.41	4.45486e-12
17.411	4.45422e-12
17.412	4.45422e-12
17.413	4.45358e-12
17.414	4.45358e-12
17.415	4.45294e-12
17.416	4.45294e-12
17.417	4.45231e-12
17.418	4.45231e-12
17.419	4.45166e-12
17.42	4.45166e-12
17.421	4.45102e-12
17.422	4.45102e-12
17.423	4.45037e-12
17.424	4.45037e-12
17.425	4.44975e-12
17.426	4.44975e-12
17.427	4.44909e-12
17.428	4.44909e-12
17.429	4.44848e-12
17.43	4.44848e-12
17.431	4.44783e-12
17.432	4.44783e-12
17.433	4.4472e-12
17.434	4.4472e-12
17.435	4.44656e-12
17.436	4.44656e-12
17.437	4.44591e-12
17.438	4.44591e-12
17.439	4.44528e-12
17.44	4.44528e-12
17.441	4.44465e-12
17.442	4.44465e-12
17.443	4.44401e-12
17.444	4.44401e-12
17.445	4.44337e-12
17.446	4.44337e-12
17.447	4.44273e-12
17.448	4.44273e-12
17.449	4.44208e-12
17.45	4.44208e-12
17.451	4.44146e-12
17.452	4.44146e-12
17.453	4.44082e-12
17.454	4.44082e-12
17.455	4.4402e-12
17.456	4.4402e-12
17.457	4.43955e-12
17.458	4.43955e-12
17.459	4.43891e-12
17.46	4.43891e-12
17.461	4.43827e-12
17.462	4.43827e-12
17.463	4.43764e-12
17.464	4.43764e-12
17.465	4.437e-12
17.466	4.437e-12
17.467	4.43637e-12
17.468	4.43637e-12
17.469	4.43574e-12
17.47	4.43574e-12
17.471	4.43509e-12
17.472	4.43509e-12
17.473	4.43447e-12
17.474	4.43447e-12
17.475	4.43383e-12
17.476	4.43383e-12
17.477	4.43319e-12
17.478	4.43319e-12
17.479	4.43255e-12
17.48	4.43255e-12
17.481	4.43192e-12
17.482	4.43192e-12
17.483	4.43128e-12
17.484	4.43128e-12
17.485	4.43065e-12
17.486	4.43065e-12
17.487	4.43002e-12
17.488	4.43002e-12
17.489	4.42938e-12
17.49	4.42938e-12
17.491	4.42875e-12
17.492	4.42875e-12
17.493	4.42813e-12
17.494	4.42813e-12
17.495	4.42748e-12
17.496	4.42748e-12
17.497	4.42685e-12
17.498	4.42685e-12
17.499	4.42622e-12
17.5	4.42622e-12
17.501	4.4256e-12
17.502	4.4256e-12
17.503	4.42494e-12
17.504	4.42494e-12
17.505	4.42431e-12
17.506	4.42431e-12
17.507	4.42369e-12
17.508	4.42369e-12
17.509	4.42305e-12
17.51	4.42305e-12
17.511	4.42241e-12
17.512	4.42241e-12
17.513	4.42179e-12
17.514	4.42179e-12
17.515	4.42116e-12
17.516	4.42116e-12
17.517	4.42052e-12
17.518	4.42052e-12
17.519	4.4199e-12
17.52	4.4199e-12
17.521	4.41927e-12
17.522	4.41927e-12
17.523	4.41864e-12
17.524	4.41864e-12
17.525	4.41801e-12
17.526	4.41801e-12
17.527	4.41738e-12
17.528	4.41738e-12
17.529	4.41674e-12
17.53	4.41674e-12
17.531	4.41611e-12
17.532	4.41611e-12
17.533	4.41547e-12
17.534	4.41547e-12
17.535	4.41484e-12
17.536	4.41484e-12
17.537	4.41421e-12
17.538	4.41421e-12
17.539	4.41359e-12
17.54	4.41359e-12
17.541	4.41295e-12
17.542	4.41295e-12
17.543	4.41232e-12
17.544	4.41232e-12
17.545	4.41169e-12
17.546	4.41169e-12
17.547	4.41106e-12
17.548	4.41106e-12
17.549	4.41043e-12
17.55	4.41043e-12
17.551	4.40979e-12
17.552	4.40979e-12
17.553	4.40917e-12
17.554	4.40917e-12
17.555	4.40856e-12
17.556	4.40856e-12
17.557	4.40791e-12
17.558	4.40791e-12
17.559	4.40729e-12
17.56	4.40729e-12
17.561	4.40667e-12
17.562	4.40667e-12
17.563	4.40604e-12
17.564	4.40604e-12
17.565	4.40539e-12
17.566	4.40539e-12
17.567	4.40477e-12
17.568	4.40477e-12
17.569	4.40415e-12
17.57	4.40415e-12
17.571	4.40353e-12
17.572	4.40353e-12
17.573	4.4029e-12
17.574	4.4029e-12
17.575	4.40226e-12
17.576	4.40226e-12
17.577	4.40164e-12
17.578	4.40164e-12
17.579	4.40101e-12
17.58	4.40101e-12
17.581	4.40038e-12
17.582	4.40038e-12
17.583	4.39975e-12
17.584	4.39975e-12
17.585	4.39913e-12
17.586	4.39913e-12
17.587	4.39851e-12
17.588	4.39851e-12
17.589	4.39787e-12
17.59	4.39787e-12
17.591	4.39725e-12
17.592	4.39725e-12
17.593	4.39662e-12
17.594	4.39662e-12
17.595	4.39599e-12
17.596	4.39599e-12
17.597	4.39536e-12
17.598	4.39536e-12
17.599	4.39474e-12
17.6	4.39474e-12
17.601	4.39411e-12
17.602	4.39411e-12
17.603	4.39349e-12
17.604	4.39349e-12
17.605	4.39286e-12
17.606	4.39286e-12
17.607	4.39224e-12
17.608	4.39224e-12
17.609	4.39162e-12
17.61	4.39162e-12
17.611	4.39101e-12
17.612	4.39101e-12
17.613	4.39037e-12
17.614	4.39037e-12
17.615	4.38974e-12
17.616	4.38974e-12
17.617	4.38912e-12
17.618	4.38912e-12
17.619	4.3885e-12
17.62	4.3885e-12
17.621	4.38787e-12
17.622	4.38787e-12
17.623	4.38725e-12
17.624	4.38725e-12
17.625	4.38662e-12
17.626	4.38662e-12
17.627	4.38598e-12
17.628	4.38598e-12
17.629	4.38538e-12
17.63	4.38538e-12
17.631	4.38475e-12
17.632	4.38475e-12
17.633	4.38413e-12
17.634	4.38413e-12
17.635	4.38349e-12
17.636	4.38349e-12
17.637	4.38288e-12
17.638	4.38288e-12
17.639	4.38225e-12
17.64	4.38225e-12
17.641	4.38164e-12
17.642	4.38164e-12
17.643	4.38102e-12
17.644	4.38102e-12
17.645	4.38039e-12
17.646	4.38039e-12
17.647	4.37976e-12
17.648	4.37976e-12
17.649	4.37915e-12
17.65	4.37915e-12
17.651	4.37853e-12
17.652	4.37853e-12
17.653	4.3779e-12
17.654	4.3779e-12
17.655	4.37728e-12
17.656	4.37728e-12
17.657	4.37665e-12
17.658	4.37665e-12
17.659	4.37603e-12
17.66	4.37603e-12
17.661	4.37543e-12
17.662	4.37543e-12
17.663	4.3748e-12
17.664	4.3748e-12
17.665	4.37418e-12
17.666	4.37418e-12
17.667	4.37355e-12
17.668	4.37355e-12
17.669	4.37294e-12
17.67	4.37294e-12
17.671	4.37231e-12
17.672	4.37231e-12
17.673	4.37169e-12
17.674	4.37169e-12
17.675	4.37107e-12
17.676	4.37107e-12
17.677	4.37045e-12
17.678	4.37045e-12
17.679	4.36984e-12
17.68	4.36984e-12
17.681	4.36921e-12
17.682	4.36921e-12
17.683	4.3686e-12
17.684	4.3686e-12
17.685	4.36797e-12
17.686	4.36797e-12
17.687	4.36735e-12
17.688	4.36735e-12
17.689	4.36673e-12
17.69	4.36673e-12
17.691	4.36611e-12
17.692	4.36611e-12
17.693	4.36549e-12
17.694	4.36549e-12
17.695	4.36489e-12
17.696	4.36489e-12
17.697	4.36426e-12
17.698	4.36426e-12
17.699	4.36364e-12
17.7	4.36364e-12
17.701	4.36302e-12
17.702	4.36302e-12
17.703	4.3624e-12
17.704	4.3624e-12
17.705	4.36179e-12
17.706	4.36179e-12
17.707	4.36117e-12
17.708	4.36117e-12
17.709	4.36055e-12
17.71	4.36055e-12
17.711	4.35993e-12
17.712	4.35993e-12
17.713	4.35932e-12
17.714	4.35932e-12
17.715	4.35869e-12
17.716	4.35869e-12
17.717	4.35809e-12
17.718	4.35809e-12
17.719	4.35747e-12
17.72	4.35747e-12
17.721	4.35685e-12
17.722	4.35685e-12
17.723	4.35623e-12
17.724	4.35623e-12
17.725	4.35561e-12
17.726	4.35561e-12
17.727	4.35499e-12
17.728	4.35499e-12
17.729	4.35438e-12
17.73	4.35438e-12
17.731	4.35377e-12
17.732	4.35377e-12
17.733	4.35315e-12
17.734	4.35315e-12
17.735	4.35253e-12
17.736	4.35253e-12
17.737	4.35191e-12
17.738	4.35191e-12
17.739	4.3513e-12
17.74	4.3513e-12
17.741	4.35069e-12
17.742	4.35069e-12
17.743	4.35007e-12
17.744	4.35007e-12
17.745	4.34944e-12
17.746	4.34944e-12
17.747	4.34884e-12
17.748	4.34884e-12
17.749	4.34823e-12
17.75	4.34823e-12
17.751	4.34761e-12
17.752	4.34761e-12
17.753	4.34701e-12
17.754	4.34701e-12
17.755	4.34638e-12
17.756	4.34638e-12
17.757	4.34576e-12
17.758	4.34576e-12
17.759	4.34516e-12
17.76	4.34516e-12
17.761	4.34454e-12
17.762	4.34454e-12
17.763	4.34393e-12
17.764	4.34393e-12
17.765	4.34332e-12
17.766	4.34332e-12
17.767	4.34269e-12
17.768	4.34269e-12
17.769	4.34209e-12
17.77	4.34209e-12
17.771	4.34146e-12
17.772	4.34146e-12
17.773	4.34086e-12
17.774	4.34086e-12
17.775	4.34025e-12
17.776	4.34025e-12
17.777	4.33964e-12
17.778	4.33964e-12
17.779	4.33901e-12
17.78	4.33901e-12
17.781	4.33841e-12
17.782	4.33841e-12
17.783	4.33781e-12
17.784	4.33781e-12
17.785	4.33717e-12
17.786	4.33717e-12
17.787	4.33657e-12
17.788	4.33657e-12
17.789	4.33596e-12
17.79	4.33596e-12
17.791	4.33535e-12
17.792	4.33535e-12
17.793	4.33473e-12
17.794	4.33473e-12
17.795	4.33413e-12
17.796	4.33413e-12
17.797	4.33352e-12
17.798	4.33352e-12
17.799	4.3329e-12
17.8	4.3329e-12
17.801	4.33228e-12
17.802	4.33228e-12
17.803	4.33167e-12
17.804	4.33167e-12
17.805	4.33106e-12
17.806	4.33106e-12
17.807	4.33046e-12
17.808	4.33046e-12
17.809	4.32985e-12
17.81	4.32985e-12
17.811	4.32923e-12
17.812	4.32923e-12
17.813	4.32862e-12
17.814	4.32862e-12
17.815	4.32801e-12
17.816	4.32801e-12
17.817	4.3274e-12
17.818	4.3274e-12
17.819	4.32679e-12
17.82	4.32679e-12
17.821	4.32619e-12
17.822	4.32619e-12
17.823	4.32558e-12
17.824	4.32558e-12
17.825	4.32497e-12
17.826	4.32497e-12
17.827	4.32435e-12
17.828	4.32435e-12
17.829	4.32375e-12
17.83	4.32375e-12
17.831	4.32314e-12
17.832	4.32314e-12
17.833	4.32252e-12
17.834	4.32252e-12
17.835	4.32192e-12
17.836	4.32192e-12
17.837	4.32132e-12
17.838	4.32132e-12
17.839	4.3207e-12
17.84	4.3207e-12
17.841	4.3201e-12
17.842	4.3201e-12
17.843	4.3195e-12
17.844	4.3195e-12
17.845	4.31887e-12
17.846	4.31887e-12
17.847	4.31826e-12
17.848	4.31826e-12
17.849	4.31767e-12
17.85	4.31767e-12
17.851	4.31706e-12
17.852	4.31706e-12
17.853	4.31644e-12
17.854	4.31644e-12
17.855	4.31584e-12
17.856	4.31584e-12
17.857	4.31523e-12
17.858	4.31523e-12
17.859	4.31463e-12
17.86	4.31463e-12
17.861	4.31401e-12
17.862	4.31401e-12
17.863	4.31343e-12
17.864	4.31343e-12
17.865	4.31281e-12
17.866	4.31281e-12
17.867	4.3122e-12
17.868	4.3122e-12
17.869	4.31159e-12
17.87	4.31159e-12
17.871	4.31099e-12
17.872	4.31099e-12
17.873	4.31037e-12
17.874	4.31037e-12
17.875	4.30977e-12
17.876	4.30977e-12
17.877	4.30918e-12
17.878	4.30918e-12
17.879	4.30857e-12
17.88	4.30857e-12
17.881	4.30796e-12
17.882	4.30796e-12
17.883	4.30736e-12
17.884	4.30736e-12
17.885	4.30675e-12
17.886	4.30675e-12
17.887	4.30614e-12
17.888	4.30614e-12
17.889	4.30554e-12
17.89	4.30554e-12
17.891	4.30494e-12
17.892	4.30494e-12
17.893	4.30433e-12
17.894	4.30433e-12
17.895	4.30373e-12
17.896	4.30373e-12
17.897	4.30311e-12
17.898	4.30311e-12
17.899	4.30251e-12
17.9	4.30251e-12
17.901	4.30192e-12
17.902	4.30192e-12
17.903	4.30131e-12
17.904	4.30131e-12
17.905	4.30071e-12
17.906	4.30071e-12
17.907	4.30009e-12
17.908	4.30009e-12
17.909	4.29948e-12
17.91	4.29948e-12
17.911	4.29889e-12
17.912	4.29889e-12
17.913	4.29829e-12
17.914	4.29829e-12
17.915	4.29768e-12
17.916	4.29768e-12
17.917	4.29708e-12
17.918	4.29708e-12
17.919	4.29648e-12
17.92	4.29648e-12
17.921	4.29588e-12
17.922	4.29588e-12
17.923	4.29528e-12
17.924	4.29528e-12
17.925	4.29467e-12
17.926	4.29467e-12
17.927	4.29406e-12
17.928	4.29406e-12
17.929	4.29348e-12
17.93	4.29348e-12
17.931	4.29286e-12
17.932	4.29286e-12
17.933	4.29225e-12
17.934	4.29225e-12
17.935	4.29166e-12
17.936	4.29166e-12
17.937	4.29106e-12
17.938	4.29106e-12
17.939	4.29046e-12
17.94	4.29046e-12
17.941	4.28986e-12
17.942	4.28986e-12
17.943	4.28925e-12
17.944	4.28925e-12
17.945	4.28867e-12
17.946	4.28867e-12
17.947	4.28805e-12
17.948	4.28805e-12
17.949	4.28747e-12
17.95	4.28747e-12
17.951	4.28685e-12
17.952	4.28685e-12
17.953	4.28625e-12
17.954	4.28625e-12
17.955	4.28564e-12
17.956	4.28564e-12
17.957	4.28506e-12
17.958	4.28506e-12
17.959	4.28446e-12
17.96	4.28446e-12
17.961	4.28385e-12
17.962	4.28385e-12
17.963	4.28325e-12
17.964	4.28325e-12
17.965	4.28264e-12
17.966	4.28264e-12
17.967	4.28205e-12
17.968	4.28205e-12
17.969	4.28146e-12
17.97	4.28146e-12
17.971	4.28085e-12
17.972	4.28085e-12
17.973	4.28026e-12
17.974	4.28026e-12
17.975	4.27965e-12
17.976	4.27965e-12
17.977	4.27906e-12
17.978	4.27906e-12
17.979	4.27847e-12
17.98	4.27847e-12
17.981	4.27786e-12
17.982	4.27786e-12
17.983	4.27726e-12
17.984	4.27726e-12
17.985	4.27667e-12
17.986	4.27667e-12
17.987	4.27607e-12
17.988	4.27607e-12
17.989	4.27547e-12
17.99	4.27547e-12
17.991	4.27488e-12
17.992	4.27488e-12
17.993	4.27428e-12
17.994	4.27428e-12
17.995	4.27369e-12
17.996	4.27369e-12
17.997	4.27307e-12
17.998	4.27307e-12
17.999	4.27248e-12
18	4.27248e-12
18.001	4.27187e-12
18.002	4.27187e-12
18.003	4.2713e-12
18.004	4.2713e-12
18.005	4.27068e-12
18.006	4.27068e-12
18.007	4.27009e-12
18.008	4.27009e-12
18.009	4.2695e-12
18.01	4.2695e-12
18.011	4.2689e-12
18.012	4.2689e-12
18.013	4.26831e-12
18.014	4.26831e-12
18.015	4.26771e-12
18.016	4.26771e-12
18.017	4.26711e-12
18.018	4.26711e-12
18.019	4.26651e-12
18.02	4.26651e-12
18.021	4.26592e-12
18.022	4.26592e-12
18.023	4.26533e-12
18.024	4.26533e-12
18.025	4.26472e-12
18.026	4.26472e-12
18.027	4.26413e-12
18.028	4.26413e-12
18.029	4.26354e-12
18.03	4.26354e-12
18.031	4.26295e-12
18.032	4.26295e-12
18.033	4.26235e-12
18.034	4.26235e-12
18.035	4.26176e-12
18.036	4.26176e-12
18.037	4.26116e-12
18.038	4.26116e-12
18.039	4.26056e-12
18.04	4.26056e-12
18.041	4.25998e-12
18.042	4.25998e-12
18.043	4.25938e-12
18.044	4.25938e-12
18.045	4.25878e-12
18.046	4.25878e-12
18.047	4.25819e-12
18.048	4.25819e-12
18.049	4.25759e-12
18.05	4.25759e-12
18.051	4.257e-12
18.052	4.257e-12
18.053	4.25641e-12
18.054	4.25641e-12
18.055	4.25582e-12
18.056	4.25582e-12
18.057	4.25522e-12
18.058	4.25522e-12
18.059	4.25463e-12
18.06	4.25463e-12
18.061	4.25403e-12
18.062	4.25403e-12
18.063	4.25344e-12
18.064	4.25344e-12
18.065	4.25286e-12
18.066	4.25286e-12
18.067	4.25227e-12
18.068	4.25227e-12
18.069	4.25166e-12
18.07	4.25166e-12
18.071	4.25107e-12
18.072	4.25107e-12
18.073	4.25048e-12
18.074	4.25048e-12
18.075	4.2499e-12
18.076	4.2499e-12
18.077	4.2493e-12
18.078	4.2493e-12
18.079	4.24871e-12
18.08	4.24871e-12
18.081	4.24811e-12
18.082	4.24811e-12
18.083	4.24752e-12
18.084	4.24752e-12
18.085	4.24693e-12
18.086	4.24693e-12
18.087	4.24635e-12
18.088	4.24635e-12
18.089	4.24575e-12
18.09	4.24575e-12
18.091	4.24515e-12
18.092	4.24515e-12
18.093	4.24456e-12
18.094	4.24456e-12
18.095	4.24397e-12
18.096	4.24397e-12
18.097	4.24339e-12
18.098	4.24339e-12
18.099	4.24279e-12
18.1	4.24279e-12
18.101	4.24221e-12
18.102	4.24221e-12
18.103	4.24161e-12
18.104	4.24161e-12
18.105	4.24103e-12
18.106	4.24103e-12
18.107	4.24044e-12
18.108	4.24044e-12
18.109	4.23984e-12
18.11	4.23984e-12
18.111	4.23926e-12
18.112	4.23926e-12
18.113	4.23867e-12
18.114	4.23867e-12
18.115	4.23808e-12
18.116	4.23808e-12
18.117	4.23749e-12
18.118	4.23749e-12
18.119	4.23689e-12
18.12	4.23689e-12
18.121	4.23631e-12
18.122	4.23631e-12
18.123	4.23572e-12
18.124	4.23572e-12
18.125	4.23513e-12
18.126	4.23513e-12
18.127	4.23454e-12
18.128	4.23454e-12
18.129	4.23396e-12
18.13	4.23396e-12
18.131	4.23336e-12
18.132	4.23336e-12
18.133	4.23277e-12
18.134	4.23277e-12
18.135	4.23219e-12
18.136	4.23219e-12
18.137	4.23161e-12
18.138	4.23161e-12
18.139	4.23102e-12
18.14	4.23102e-12
18.141	4.23043e-12
18.142	4.23043e-12
18.143	4.22984e-12
18.144	4.22984e-12
18.145	4.22925e-12
18.146	4.22925e-12
18.147	4.22868e-12
18.148	4.22868e-12
18.149	4.22809e-12
18.15	4.22809e-12
18.151	4.22749e-12
18.152	4.22749e-12
18.153	4.22691e-12
18.154	4.22691e-12
18.155	4.22632e-12
18.156	4.22632e-12
18.157	4.22573e-12
18.158	4.22573e-12
18.159	4.22515e-12
18.16	4.22515e-12
18.161	4.22455e-12
18.162	4.22455e-12
18.163	4.22399e-12
18.164	4.22399e-12
18.165	4.22339e-12
18.166	4.22339e-12
18.167	4.22281e-12
18.168	4.22281e-12
18.169	4.22222e-12
18.17	4.22222e-12
18.171	4.22163e-12
18.172	4.22163e-12
18.173	4.22104e-12
18.174	4.22104e-12
18.175	4.22045e-12
18.176	4.22045e-12
18.177	4.21987e-12
18.178	4.21987e-12
18.179	4.2193e-12
18.18	4.2193e-12
18.181	4.2187e-12
18.182	4.2187e-12
18.183	4.21812e-12
18.184	4.21812e-12
18.185	4.21754e-12
18.186	4.21754e-12
18.187	4.21694e-12
18.188	4.21694e-12
18.189	4.21638e-12
18.19	4.21638e-12
18.191	4.21579e-12
18.192	4.21579e-12
18.193	4.21519e-12
18.194	4.21519e-12
18.195	4.21461e-12
18.196	4.21461e-12
18.197	4.21403e-12
18.198	4.21403e-12
18.199	4.21344e-12
18.2	4.21344e-12
18.201	4.21286e-12
18.202	4.21286e-12
18.203	4.21228e-12
18.204	4.21228e-12
18.205	4.2117e-12
18.206	4.2117e-12
18.207	4.21111e-12
18.208	4.21111e-12
18.209	4.21053e-12
18.21	4.21053e-12
18.211	4.20995e-12
18.212	4.20995e-12
18.213	4.20937e-12
18.214	4.20937e-12
18.215	4.20879e-12
18.216	4.20879e-12
18.217	4.20821e-12
18.218	4.20821e-12
18.219	4.20762e-12
18.22	4.20762e-12
18.221	4.20703e-12
18.222	4.20703e-12
18.223	4.20646e-12
18.224	4.20646e-12
18.225	4.20587e-12
18.226	4.20587e-12
18.227	4.2053e-12
18.228	4.2053e-12
18.229	4.20471e-12
18.23	4.20471e-12
18.231	4.20413e-12
18.232	4.20413e-12
18.233	4.20355e-12
18.234	4.20355e-12
18.235	4.20297e-12
18.236	4.20297e-12
18.237	4.20238e-12
18.238	4.20238e-12
18.239	4.20181e-12
18.24	4.20181e-12
18.241	4.20122e-12
18.242	4.20122e-12
18.243	4.20064e-12
18.244	4.20064e-12
18.245	4.20006e-12
18.246	4.20006e-12
18.247	4.19948e-12
18.248	4.19948e-12
18.249	4.1989e-12
18.25	4.1989e-12
18.251	4.19832e-12
18.252	4.19832e-12
18.253	4.19774e-12
18.254	4.19774e-12
18.255	4.19716e-12
18.256	4.19716e-12
18.257	4.19658e-12
18.258	4.19658e-12
18.259	4.19601e-12
18.26	4.19601e-12
18.261	4.19542e-12
18.262	4.19542e-12
18.263	4.19484e-12
18.264	4.19484e-12
18.265	4.19426e-12
18.266	4.19426e-12
18.267	4.19369e-12
18.268	4.19369e-12
18.269	4.1931e-12
18.27	4.1931e-12
18.271	4.19253e-12
18.272	4.19253e-12
18.273	4.19194e-12
18.274	4.19194e-12
18.275	4.19138e-12
18.276	4.19138e-12
18.277	4.19079e-12
18.278	4.19079e-12
18.279	4.19022e-12
18.28	4.19022e-12
18.281	4.18963e-12
18.282	4.18963e-12
18.283	4.18906e-12
18.284	4.18906e-12
18.285	4.18848e-12
18.286	4.18848e-12
18.287	4.18791e-12
18.288	4.18791e-12
18.289	4.18732e-12
18.29	4.18732e-12
18.291	4.18674e-12
18.292	4.18674e-12
18.293	4.18617e-12
18.294	4.18617e-12
18.295	4.1856e-12
18.296	4.1856e-12
18.297	4.18502e-12
18.298	4.18502e-12
18.299	4.18445e-12
18.3	4.18445e-12
18.301	4.18386e-12
18.302	4.18386e-12
18.303	4.18329e-12
18.304	4.18329e-12
18.305	4.18271e-12
18.306	4.18271e-12
18.307	4.18212e-12
18.308	4.18212e-12
18.309	4.18156e-12
18.31	4.18156e-12
18.311	4.18097e-12
18.312	4.18097e-12
18.313	4.1804e-12
18.314	4.1804e-12
18.315	4.17982e-12
18.316	4.17982e-12
18.317	4.17925e-12
18.318	4.17925e-12
18.319	4.17868e-12
18.32	4.17868e-12
18.321	4.17811e-12
18.322	4.17811e-12
18.323	4.17753e-12
18.324	4.17753e-12
18.325	4.17695e-12
18.326	4.17695e-12
18.327	4.17639e-12
18.328	4.17639e-12
18.329	4.17579e-12
18.33	4.17579e-12
18.331	4.17522e-12
18.332	4.17522e-12
18.333	4.17464e-12
18.334	4.17464e-12
18.335	4.17407e-12
18.336	4.17407e-12
18.337	4.1735e-12
18.338	4.1735e-12
18.339	4.17293e-12
18.34	4.17293e-12
18.341	4.17235e-12
18.342	4.17235e-12
18.343	4.17178e-12
18.344	4.17178e-12
18.345	4.1712e-12
18.346	4.1712e-12
18.347	4.17062e-12
18.348	4.17062e-12
18.349	4.17005e-12
18.35	4.17005e-12
18.351	4.16947e-12
18.352	4.16947e-12
18.353	4.16891e-12
18.354	4.16891e-12
18.355	4.16834e-12
18.356	4.16834e-12
18.357	4.16777e-12
18.358	4.16777e-12
18.359	4.16719e-12
18.36	4.16719e-12
18.361	4.16662e-12
18.362	4.16662e-12
18.363	4.16604e-12
18.364	4.16604e-12
18.365	4.16548e-12
18.366	4.16548e-12
18.367	4.1649e-12
18.368	4.1649e-12
18.369	4.16433e-12
18.37	4.16433e-12
18.371	4.16375e-12
18.372	4.16375e-12
18.373	4.16318e-12
18.374	4.16318e-12
18.375	4.16261e-12
18.376	4.16261e-12
18.377	4.16203e-12
18.378	4.16203e-12
18.379	4.16146e-12
18.38	4.16146e-12
18.381	4.1609e-12
18.382	4.1609e-12
18.383	4.16033e-12
18.384	4.16033e-12
18.385	4.15975e-12
18.386	4.15975e-12
18.387	4.1592e-12
18.388	4.1592e-12
18.389	4.15861e-12
18.39	4.15861e-12
18.391	4.15804e-12
18.392	4.15804e-12
18.393	4.15746e-12
18.394	4.15746e-12
18.395	4.1569e-12
18.396	4.1569e-12
18.397	4.15632e-12
18.398	4.15632e-12
18.399	4.15575e-12
18.4	4.15575e-12
18.401	4.15519e-12
18.402	4.15519e-12
18.403	4.15461e-12
18.404	4.15461e-12
18.405	4.15404e-12
18.406	4.15404e-12
18.407	4.15347e-12
18.408	4.15347e-12
18.409	4.15292e-12
18.41	4.15292e-12
18.411	4.15233e-12
18.412	4.15233e-12
18.413	4.15177e-12
18.414	4.15177e-12
18.415	4.15119e-12
18.416	4.15119e-12
18.417	4.15063e-12
18.418	4.15063e-12
18.419	4.15006e-12
